,MatchID,InningsID,Date,Year,Month,Match Type,Venue,Event,Match Winner,Player,Team,Opposition,Innings,Innings Type,Super Over,Target,Chase,Defence,% Target Achieved,Runs Required,Run Rate Required,Fielder,Batter Type,Batting Position,Score,Balls Faced,How Out,First Boundary Ball,Batting S/R,Runs/Ball,Boundary %,Fours,Sixes,Boundary Rate,Bowler Type,Bowling Position,Runsgiven,Wickets,Overs Bowled,Balls Bowled,Economy Rate,Bowling Avg,Avg Consecutive Dot Balls,Bowling S/R,Runsgiven/Ball,Batting S/R AA
1188,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Zeeshan Maqsood,Oman,Canada,1,Batting,False,,,Unsuccessful,,,,,Left hand,5.0,3.0,8.0,not out,,37.5,0.38,0.0,0.0,0.0,,,,,,,,,,,,,-30.473249776186208
1189,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,PS Athavale,Oman,Canada,1,Batting,False,,,Unsuccessful,,,,NR Kirton,,6.0,7.0,18.0,caught,,38.89,0.39,0.0,0.0,0.0,,,,,,,,,,,,,-29.083249776186207
1190,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Ayan Khan,Oman,Canada,1,Batting,False,,,Unsuccessful,,,,NS Dhaliwal,Left hand,7.0,1.0,10.0,caught,,10.0,0.1,0.0,0.0,0.0,,,,,,,,,,,,,-57.97324977618621
1191,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Mehran Khan,Oman,Canada,1,Batting,False,,,Unsuccessful,,,,Akhil Kumar,Right hand,8.0,12.0,13.0,caught,12.0,92.31,0.92,0.08,0.0,1.0,13.0,,,,,,,,,,,,24.336750223813794
1192,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Fayyaz Butt,Oman,Canada,1,Batting,False,,,Unsuccessful,,,,,Right hand,9.0,3.0,5.0,not out,,60.0,0.6,0.0,0.0,0.0,,,,,,,,,,,,,-7.973249776186208
1193,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Shakeel Ahmed,Oman,Canada,1,Batting,False,,,Unsuccessful,,,,,,10.0,29.0,25.0,not out,6.0,116.0,1.16,0.12,1.0,2.0,8.33,,,,,,,,,,,,48.02675022381379
1194,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Pargat Singh,Canada,Oman,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,,7.0,22.0,2.0,47.6,30.0,4.4,11.0,2.0,15.0,0.73,
1195,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,H Thaker,Canada,Oman,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm off break,6.0,28.0,1.0,49.6,47.0,3.5,28.0,2.0,47.0,0.6,
1196,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Saad Bin Zafar,Canada,Oman,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Left arm orthodox,5.0,39.0,1.0,37.6,60.0,3.9,39.0,3.0,60.0,0.65,
1197,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Kaleem Sana,Canada,Oman,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,,1.0,30.0,2.0,48.6,60.0,3.0,15.0,3.0,30.0,0.5,
1198,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,D Heyliger,Canada,Oman,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm pace,2.0,9.0,0.0,1.6,6.0,9.0,,2.0,,1.5,
1199,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Parveen Kumar,Canada,Oman,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,,3.0,28.0,0.0,26.6,60.0,2.8,,4.0,,0.47,
1200,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-1,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,G Bajwa,Canada,Oman,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,,4.0,35.0,0.0,49.1,37.0,5.0,,2.0,,0.95,
1201,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Aqib Ilyas,Oman,Canada,2,Bowling,False,199.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm off break,6.0,27.0,1.0,35.6,30.0,5.4,27.0,3.0,30.0,0.9,
1202,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Zeeshan Maqsood,Oman,Canada,2,Bowling,False,199.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Left arm orthodox,4.0,32.0,1.0,42.6,60.0,3.2,32.0,2.0,60.0,0.53,
1203,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Ayan Khan,Oman,Canada,2,Bowling,False,199.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Left arm orthodox,5.0,21.0,2.0,44.6,42.0,3.0,10.5,3.0,21.0,0.5,
1204,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Mehran Khan,Oman,Canada,2,Bowling,False,199.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm pace,7.0,11.0,0.0,33.6,6.0,11.0,,1.0,,1.83,
1205,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Fayyaz Butt,Oman,Canada,2,Bowling,False,199.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm pace,3.0,56.0,0.0,45.4,51.0,6.22,,2.0,,1.1,
1206,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Shakeel Ahmed,Oman,Canada,2,Bowling,False,199.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,,1.0,26.0,1.0,34.6,42.0,3.71,26.0,4.0,42.0,0.62,
1207,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Kaleemullah,Oman,Canada,2,Bowling,False,199.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm pace,2.0,23.0,0.0,39.6,42.0,3.29,,3.0,,0.55,
1208,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,NS Dhaliwal,Canada,Oman,2,Batting,False,199.0,Successful,,100.0,0.0,,,Right hand,1.0,25.0,61.0,bowled,28.0,40.98,0.41,0.03,2.0,0.0,30.5,,,,,,,,,,,,-26.99324977618621
1209,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,A Johnson,Canada,Oman,2,Batting,False,199.0,Successful,,100.0,0.0,,Jatinder Singh,,2.0,31.0,27.0,caught,3.0,114.81,1.15,0.19,2.0,3.0,5.4,,,,,,,,,,,,46.836750223813794
1210,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Pargat Singh,Canada,Oman,2,Batting,False,199.0,Successful,,100.0,0.0,,,,3.0,83.0,95.0,bowled,22.0,87.37,0.87,0.11,9.0,1.0,9.5,,,,,,,,,,,,19.396750223813797
1211,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,H Thaker,Canada,Oman,2,Batting,False,199.0,Successful,,100.0,0.0,,,Right hand,4.0,10.0,26.0,lbw,7.0,38.46,0.38,0.04,1.0,0.0,26.0,,,,,,,,,,,,-29.513249776186207
1212,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,NR Kirton,Canada,Oman,2,Batting,False,199.0,Successful,,100.0,0.0,,Kaleemullah,Left hand,5.0,4.0,5.0,caught,4.0,80.0,0.8,0.2,1.0,0.0,5.0,,,,,,,,,,,,12.026750223813792
1213,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,S Movva,Canada,Oman,2,Batting,False,199.0,Successful,,100.0,0.0,,,Right hand,6.0,36.0,60.0,not out,55.0,60.0,0.6,0.02,1.0,0.0,60.0,,,,,,,,,,,,-7.973249776186208
1214,Oman-Canada-2024-09-26-male-ODI,Oman-Canada-2024-09-26-male-ODI-2,2024-09-26,2024,9,ODI,"Maple Leaf North-West Ground, King City",ICC Men's Cricket World Cup League 2,Canada,Saad Bin Zafar,Canada,Oman,2,Batting,False,199.0,Successful,,100.0,0.0,,,Left hand,7.0,0.0,0.0,not out,,,,,0.0,0.0,,,,,,,,,,,,,
1215,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,PD Salt,England,Australia,1,Batting,False,,,Unsuccessful,,,,M Labuschagne,Right hand,1.0,45.0,27.0,caught,1.0,166.67,1.67,0.3,5.0,3.0,3.38,,,,,,,,,,,,98.69675022381378
1216,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,BM Duckett,England,Australia,1,Batting,False,,,Unsuccessful,,,,JR Hazlewood,Left hand,2.0,107.0,91.0,caught,4.0,117.58,1.18,0.16,13.0,2.0,6.07,,,,,,,,,,,,49.60675022381379
1217,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,WG Jacks,England,Australia,1,Batting,False,,,Unsuccessful,,,,,Right hand,3.0,0.0,4.0,bowled,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
1218,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,HC Brook,England,Australia,1,Batting,False,,,Unsuccessful,,,,GJ Maxwell,Right hand,4.0,72.0,52.0,caught,9.0,138.46,1.38,0.19,3.0,7.0,5.2,,,,,,,,,,,,70.4867502238138
1219,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,JL Smith,England,Australia,1,Batting,False,,,Unsuccessful,,,,,Right hand,5.0,6.0,9.0,bowled,,66.67,0.67,0.0,0.0,0.0,,,,,,,,,,,,,-1.303249776186206
1220,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,LS Livingstone,England,Australia,1,Batting,False,,,Unsuccessful,,,,JP Inglis,Right hand,6.0,0.0,3.0,caught,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
1221,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,JG Bethell,England,Australia,1,Batting,False,,,Unsuccessful,,,,JP Inglis,Left hand,7.0,13.0,27.0,stumped,,48.15,0.48,0.0,0.0,0.0,,,,,,,,,,,,,-19.82324977618621
1222,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,BA Carse,England,Australia,1,Batting,False,,,Unsuccessful,,,,,Right hand,8.0,9.0,18.0,lbw,,50.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,-17.973249776186208
1223,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,AU Rashid,England,Australia,1,Batting,False,,,Unsuccessful,,,,M Labuschagne,Right hand,9.0,36.0,35.0,caught,12.0,102.86,1.03,0.11,4.0,0.0,8.75,,,,,,,,,,,,34.88675022381379
1224,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,MJ Potts,England,Australia,1,Batting,False,,,Unsuccessful,,,,JP Inglis,Right hand,10.0,6.0,15.0,caught,,40.0,0.4,0.0,0.0,0.0,,,,,,,,,,,,,-27.973249776186208
1225,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,OP Stone,England,Australia,1,Batting,False,,,Unsuccessful,,,,,Right hand,11.0,9.0,15.0,not out,,60.0,0.6,0.0,0.0,0.0,,,,,,,,,,,,,-7.973249776186208
1226,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,MW Short,Australia,England,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm off break,7.0,6.0,0.0,32.6,12.0,3.0,,2.0,,0.5,
1227,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,TM Head,Australia,England,1,Bowling,False,,Successful,,,,,M Labuschagne,,,,,,,,,,,,,Right arm off break,8.0,28.0,4.0,49.2,38.0,4.0,7.0,2.0,9.5,0.74,
1228,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,GJ Maxwell,Australia,England,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm off break,5.0,49.0,2.0,45.6,60.0,4.9,24.5,2.0,30.0,0.82,
1229,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,AM Hardie,Australia,England,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm pace,3.0,38.0,2.0,20.6,30.0,7.6,19.0,6.0,15.0,1.27,
1230,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,C Connolly,Australia,England,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,,6.0,31.0,0.0,48.6,24.0,7.75,,1.0,,1.29,
1231,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,MA Starc,Australia,England,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Left arm pace,1.0,47.0,0.0,44.6,36.0,7.83,,2.0,,1.31,
1232,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,A Zampa,Australia,England,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm leg break,4.0,74.0,2.0,42.6,60.0,7.4,37.0,1.0,30.0,1.23,
1233,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-1,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,JR Hazlewood,Australia,England,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm pace,2.0,33.0,0.0,11.6,36.0,5.5,,3.0,,0.92,
1234,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,WG Jacks,England,Australia,2,Bowling,False,310.0,,Unsuccessful,53.23,145.0,,,,,,,,,,,,,,,Right arm off break,3.0,20.0,0.0,5.6,6.0,20.0,,1.0,,3.33,
1235,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,BA Carse,England,Australia,2,Bowling,False,310.0,,Unsuccessful,53.23,145.0,,,,,,,,,,,,,,,Right arm pace,4.0,36.0,1.0,19.6,30.0,7.2,36.0,3.0,30.0,1.2,
1236,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,AU Rashid,England,Australia,2,Bowling,False,310.0,,Unsuccessful,53.23,145.0,,,,,,,,,,,,,,,Right arm leg break,5.0,15.0,0.0,20.4,22.0,3.75,,2.0,,0.68,
1237,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,MJ Potts,England,Australia,2,Bowling,False,310.0,,Unsuccessful,53.23,145.0,,,,,,,,,,,,,,,Right arm pace,1.0,49.0,1.0,17.6,42.0,7.0,49.0,2.0,42.0,1.17,
1238,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,OP Stone,England,Australia,2,Bowling,False,310.0,,Unsuccessful,53.23,145.0,,,,,,,,,,,,,,,Right arm pace,2.0,36.0,0.0,18.6,24.0,9.0,,2.0,,1.5,
1239,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,MW Short,Australia,England,2,Batting,False,310.0,Successful,,53.23,145.0,,JL Smith,Right hand,1.0,58.0,30.0,caught,5.0,193.33,1.93,0.37,7.0,4.0,2.73,,,,,,,,,,,,125.3567502238138
1240,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,TM Head,Australia,England,2,Batting,False,310.0,Successful,,53.23,145.0,,PD Salt,Left hand,2.0,31.0,26.0,caught,13.0,119.23,1.19,0.23,4.0,2.0,4.33,,,,,,,,,,,,51.256750223813796
1241,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,SPD Smith,Australia,England,2,Batting,False,310.0,Successful,,53.23,145.0,,,Right hand,3.0,36.0,48.0,not out,3.0,75.0,0.75,0.1,4.0,1.0,9.6,,,,,,,,,,,,7.026750223813792
1242,England-Australia-2024-09-29-male-ODI,England-Australia-2024-09-29-male-ODI-2,2024-09-29,2024,9,ODI,"County Ground, Bristol",Australia tour of England,Australia,JP Inglis,Australia,England,2,Batting,False,310.0,Successful,,53.23,145.0,,,Right hand,4.0,28.0,20.0,not out,13.0,140.0,1.4,0.2,2.0,2.0,5.0,,,,,,,,,,,,72.02675022381379
1243,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,RD Rickelton,South Africa,Ireland,1,Batting,False,,,Successful,,,,,Left hand,1.0,91.0,102.0,bowled,1.0,89.22,0.89,0.1,7.0,3.0,10.2,,,,,,,,,,,,21.24675022381379
1244,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,T de Zorzi,South Africa,Ireland,1,Batting,False,,,Successful,,,,CA Young,Left hand,2.0,12.0,14.0,caught,12.0,85.71,0.86,0.07,1.0,0.0,14.0,,,,,,,,,,,,17.736750223813786
1245,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,T Bavuma,South Africa,Ireland,1,Batting,False,,,Successful,,,,,Right hand,3.0,4.0,4.0,bowled,3.0,100.0,1.0,0.25,1.0,0.0,4.0,,,,,,,,,,,,32.02675022381379
1246,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,HE van der Dussen,South Africa,Ireland,1,Batting,False,,,Successful,,,,A Balbirnie,Right hand,4.0,0.0,4.0,caught,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
1247,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,T Stubbs,South Africa,Ireland,1,Batting,False,,,Successful,,,,A Balbirnie,,5.0,79.0,86.0,caught,16.0,91.86,0.92,0.07,2.0,4.0,14.33,,,,,,,,,,,,23.88675022381379
1248,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,PWA Mulder,South Africa,Ireland,1,Batting,False,,,Successful,,,,HT Tector,Right hand,6.0,11.0,18.0,caught,4.0,61.11,0.61,0.06,1.0,0.0,18.0,,,,,,,,,,,,-6.863249776186208
1249,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,AL Phehlukwayo,South Africa,Ireland,1,Batting,False,,,Successful,,,,A Balbirnie,Left hand,7.0,1.0,7.0,caught,,14.29,0.14,0.0,0.0,0.0,,,,,,,,,,,,,-53.68324977618621
1250,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,BC Fortuin,South Africa,Ireland,1,Batting,False,,,Successful,,,,A Balbirnie,Right hand,8.0,28.0,34.0,caught,29.0,82.35,0.82,0.06,2.0,0.0,17.0,,,,,,,,,,,,14.376750223813787
1251,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,LB Williams,South Africa,Ireland,1,Batting,False,,,Successful,,,,HT Tector,Left hand,9.0,13.0,11.0,caught,4.0,118.18,1.18,0.18,2.0,0.0,5.5,,,,,,,,,,,,50.2067502238138
1252,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,L Ngidi,South Africa,Ireland,1,Batting,False,,,Successful,,,,,Right hand,10.0,20.0,17.0,not out,14.0,117.65,1.18,0.12,1.0,1.0,8.5,,,,,,,,,,,,49.6767502238138
1253,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,OEG Baartman,South Africa,Ireland,1,Batting,False,,,Successful,,,,,,11.0,3.0,3.0,not out,,100.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,32.02675022381379
1254,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,C Campher,Ireland,South Africa,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,4.0,20.0,0.0,27.6,24.0,5.0,,2.0,,0.83,
1255,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,MR Adair,Ireland,South Africa,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,1.0,50.0,4.0,49.6,60.0,5.0,12.5,2.0,15.0,0.83,
1256,South_Africa-Ireland-2024-10-02-male-ODI,South_Africa-Ireland-2024-10-02-male-ODI-1,2024-10-02,2024,10,ODI,"Zayed Cricket Stadium, Abu Dhabi",Ireland vs South Africa,South Africa,AR McBrine,Ireland,South Africa,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm off break,5.0,46.0,1.0,34.6,48.0,5.75,46.0,1.0,48.0,0.96,
